Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"ACTPOL-308,309,310,316 and 344",Chrome 76.0.3809.100,Version Release 6.6\r\n\r\nEnhancements Vreemdelingen Module,,2019-08-21 19:07:03,2019-08-21 19:21:53,14m - 50.170s,INCOMPLETE
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-308,Chrome 76.0.3809.100,"Description
To be able to create documents with more information, new fields should be added to the Vreemdeling proces.

Solution
In process Vreemdeling below field Land, 
add field 'CRV nummer' and ‘IND BES nummer’. 
These new fields should not be mandatory, if a person has a CRV or IND BES number in ACTFMS this can be automatically included. (KPNAPF09G.BVDRCRVN)
Also add the fieldsLuchtvaart maatschappij/ rederij, naam vliegtuig/boot, telefoon nummer Boot/ vliegtuig, Agentschap, Geboorte plaats, telefoon nummer (Thuis, Mobiel en Werk), ticketnummer, PNR nummer, Meereizende minderjarige kinderen. As shown in the screenshot. 
This field should be saved in the same table as now Vreemdeling is saved.

See detailed description and screenshot in attachment.

Testplan
Step 1: Go to Generiek - assistentie - rol/proces - Vreemdeling
Step 2: Add a new vVreemdeling and fill all fields.
Step 3: it should be possible to register CRV nummer, ticketnummer, PNR nummer etc.

Navigation
"comment(""Select process ""VREEMDELING"""")",Chrome 76.0.3809.100,,,2019-08-21 19:20:58,2019-08-21 19:20:58,0.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Generiek/Assistentie/Rol Proces Type""), ""VREEMDELING"", false)",Chrome 76.0.3809.100,Select required dropdown,,2019-08-21 19:20:58,2019-08-21 19:20:59,0.522s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-21 19:20:59,2019-08-21 19:21:02,3.003s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Vliegmaatschappij_Rederij""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:21:02,2019-08-21 19:21:03,0.975s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:03,2019-08-21 19:21:04,1.003s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Naam boot_vliegtuig""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:21:04,2019-08-21 19:21:04,0.765s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:04,2019-08-21 19:21:05,1.003s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Telefoon boot_vliegtuig""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the telefoon number,,2019-08-21 19:21:05,2019-08-21 19:21:06,0.713s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:06,2019-08-21 19:21:07,1.003s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-308/Agentschap""), ""Katalon testing"")",Chrome 76.0.3809.100,Enter the text,,2019-08-21 19:21:07,2019-08-21 19:21:08,0.793s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:08,2019-08-21 19:21:09,1.003s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Achternaam new btn click""))",Chrome 76.0.3809.100,Click Achternaam new btn,,2019-08-21 19:21:09,2019-08-21 19:21:14,5.177s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:21:14,2019-08-21 19:21:18,4.029s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Persoon edit default""))",Chrome 76.0.3809.100,Click Personen  edit btn,,2019-08-21 19:21:18,2019-08-21 19:21:19,0.742s,PASSED
delay(4),Chrome 76.0.3809.100,,,2019-08-21 19:21:19,2019-08-21 19:21:23,4.003s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Personalia tab""))",Chrome 76.0.3809.100,Click Personen  tab,,2019-08-21 19:21:23,2019-08-21 19:21:25,1.877s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:21:25,2019-08-21 19:21:27,2.006s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Vaarbewijs""))",Chrome 76.0.3809.100,Click Vaarbewijs tab,,2019-08-21 19:21:27,2019-08-21 19:21:27,0.646s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:21:27,2019-08-21 19:21:29,2.003s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Vaarbewijs new""))",Chrome 76.0.3809.100,Click Vaarbewijs new,,2019-08-21 19:21:29,2019-08-21 19:21:30,0.493s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:30,2019-08-21 19:21:31,1.005s,PASSED
"setText(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Vaarbewijs Vaarbewijs""), ""Vaarbewijs test"")",Chrome 76.0.3809.100,Enter text from the feild:: Vaarbewijs,,2019-08-21 19:21:31,2019-08-21 19:21:32,0.851s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:32,2019-08-21 19:21:33,1.003s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Vaarbewijs type""), ""INTERNATIONAAL"", false)",Chrome 76.0.3809.100,Select required dropdown from the list,,2019-08-21 19:21:33,2019-08-21 19:21:33,0.582s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:33,2019-08-21 19:21:34,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Categorie""), ""Beroeps"", false)",Chrome 76.0.3809.100,Select required dropdown from the list,,2019-08-21 19:21:34,2019-08-21 19:21:35,0.589s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:35,2019-08-21 19:21:36,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Land afgifte""), ""AFGHANISTAN"", false)",Chrome 76.0.3809.100,Select required dropdown from the list,,2019-08-21 19:21:36,2019-08-21 19:21:36,0.463s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:36,2019-08-21 19:21:37,1.003s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Datum afgifte""))",Chrome 76.0.3809.100,Click Datum afgifte Calendar icon,,2019-08-21 19:21:37,2019-08-21 19:21:38,0.583s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:38,2019-08-21 19:21:39,1.005s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newpersonmonth""), ""maa"", false)",Chrome 76.0.3809.100,Select month,,2019-08-21 19:21:39,2019-08-21 19:21:40,0.630s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:40,2019-08-21 19:21:41,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newpersonyear""), ""2018"", false)",Chrome 76.0.3809.100,Select year,,2019-08-21 19:21:41,2019-08-21 19:21:41,0.556s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:41,2019-08-21 19:21:42,1.002s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newperson 10th""))",Chrome 76.0.3809.100,Click 10th date,,2019-08-21 19:21:42,2019-08-21 19:21:43,0.541s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:43,2019-08-21 19:21:44,1.004s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Verval datum""))",Chrome 76.0.3809.100,Click Verval datum Calendar icon,,2019-08-21 19:21:44,2019-08-21 19:21:44,0.558s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:44,2019-08-21 19:21:45,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newpersonmonth""), ""maa"", false)",Chrome 76.0.3809.100,Select month,,2019-08-21 19:21:45,2019-08-21 19:21:46,0.562s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:46,2019-08-21 19:21:47,1.004s,PASSED
"selectOptionByLabel(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newpersonyear""), ""2019"", false)",Chrome 76.0.3809.100,Select year,,2019-08-21 19:21:47,2019-08-21 19:21:47,0.391s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:47,2019-08-21 19:21:48,1.005s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/newperson 11th""))",Chrome 76.0.3809.100,Click 10th date,,2019-08-21 19:21:48,2019-08-21 19:21:49,0.599s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-21 19:21:49,2019-08-21 19:21:50,1.015s,PASSED
"click(findTestObject(""JIRA/A Relese 6.6/ACTPOL-344/Vaarbewijs add on""))",Chrome 76.0.3809.100,Click save btn,,2019-08-21 19:21:50,2019-08-21 19:21:50,0.623s,PASSED
delay(2),Chrome 76.0.3809.100,,,2019-08-21 19:21:50,2019-08-21 19:21:52,2.004s,PASSED
takeScreenshot(),Chrome 76.0.3809.100,,,2019-08-21 19:21:52,2019-08-21 19:21:53,0.492s,PASSED
